,date,category_id,sku_id,sales_price,sales_quantity
11314,2020-11-03,7,840711,61.022,0
912,2020-11-03,7,31058,2013.7,0
11272,2020-11-03,17,840635,61.022,0
1948,2020-11-03,7,327387,752.7,0
1318,2020-11-03,23,69265,42.627,17
856,2020-11-03,7,28288,245.7,1
100,2020-11-03,7,2715,1071.2,0
1780,2020-11-03,7,304766,863.2,0
1430,2020-11-03,7,86350,284.7,1
2088,2020-11-03,7,350089,583.7,0
408,2020-11-03,17,8222,65.0,0
1864,2020-11-03,7,319790,297.7,0
11356,2020-11-03,17,842136,61.022,0
10628,2020-11-03,17,820163,61.1,2
1220,2020-11-03,7,55560,258.7,1
1752,2020-11-03,17,255352,83.122,5
10278,2020-11-03,17,808950,68.9,3
1934,2020-11-03,7,327386,531.7,0
10586,2020-11-03,7,818719,713.7,0
1402,2020-11-03,7,81158,1558.7,0
506,2020-11-03,17,8622,75.4,2
1136,2020-11-03,7,49019,375.7,0
1682,2020-11-03,17,224374,72.15,2
646,2020-11-03,7,14016,505.7000000000001,0
884,2020-11-03,7,28903,343.2,1
1304,2020-11-03,17,68943,116.922,0
716,2020-11-03,7,16741,973.7,0
10544,2020-11-03,7,816985,837.2,0
2172,2020-11-03,7,374087,564.2,0
10236,2020-11-03,7,808261,297.7,0
2004,2020-11-03,7,350072,219.7,1
744,2020-11-03,17,18098,81.9,12
114,2020-11-03,7,2992,479.7,0
380,2020-11-03,17,8220,76.622,10
10250,2020-11-03,17,808945,68.9,4
156,2020-11-03,7,2999,583.7,0
1990,2020-11-03,7,350059,830.7,0
184,2020-11-03,7,3678,1058.2,0
982,2020-11-03,7,32970,557.7,0
898,2020-11-03,17,30393,55.25,0
10306,2020-11-03,7,810351,219.7,0
1976,2020-11-03,17,331738,70.2,1
10390,2020-11-03,23,812571,42.627,7
1654,2020-11-03,7,216186,408.2,0
1052,2020-11-03,7,37441,1948.7,0
1892,2020-11-03,17,325766,70.2,5
10558,2020-11-03,7,816986,837.2,0
2130,2020-11-03,7,374063,356.2,0
296,2020-11-03,7,4189,72.787,0
72,2020-11-03,7,1634,1168.7,0
1486,2020-11-03,7,91152,1298.7,0
1094,2020-11-03,7,38044,213.2,0
688,2020-11-03,7,14598,1064.7,0
1276,2020-11-03,7,67709,642.2,0
1458,2020-11-03,7,86354,278.2,1
16,2020-11-03,7,1047,687.7,0
1010,2020-11-03,17,33412,83.122,10
464,2020-11-03,17,8619,75.4,2
1290,2020-11-03,7,67884,850.2,0
590,2020-11-03,7,10435,232.7,0
10376,2020-11-03,7,811984,64.98700000000001,0
548,2020-11-03,7,10026,1038.7,0
1556,2020-11-03,23,181645,39.247,19
562,2020-11-03,7,10029,375.7,0
814,2020-11-03,17,24119,73.45,4
1178,2020-11-03,7,50663,1493.7,0
1878,2020-11-03,7,319805,219.7,0
828,2020-11-03,17,24121,71.422,1
1794,2020-11-03,17,318629,58.5,2
1262,2020-11-03,7,58118,440.7,0
1472,2020-11-03,7,87596,713.7,0
10404,2020-11-03,7,812668,778.7,0
1080,2020-11-03,7,37939,1038.7,0
1192,2020-11-03,7,52081,486.2,0
170,2020-11-03,7,3052,336.7,0
11300,2020-11-03,7,840710,61.022,0
576,2020-11-03,7,10030,687.7,0
10516,2020-11-03,7,816508,778.7,0
1724,2020-11-03,7,241026,388.7,0
968,2020-11-03,17,32542,72.8,2
1024,2020-11-03,7,34566,336.7,0
1346,2020-11-03,7,72372,297.7,0
2228,2020-11-03,7,374167,603.2,0
10530,2020-11-03,7,816509,908.7,0
2116,2020-11-03,7,371922,1428.7,0
282,2020-11-03,7,4106,1006.2,0
674,2020-11-03,7,14037,460.2,0
1612,2020-11-03,17,206638,71.5,2
10432,2020-11-03,17,812739,58.5,1
2,2020-11-03,7,1045,284.7,1
450,2020-11-03,7,8434,778.7,0
2214,2020-11-03,7,374130,1123.2,0
2158,2020-11-03,7,374081,401.7,0
1710,2020-11-03,7,232879,401.7,0
2060,2020-11-03,7,350082,180.7,0
240,2020-11-03,7,4031,67.587,0
2200,2020-11-03,7,374128,1688.7,0
534,2020-11-03,7,10024,1948.7,0
1248,2020-11-03,7,58116,798.2,0
11244,2020-11-03,17,840633,61.022,0
324,2020-11-03,7,5802,1818.7,0
268,2020-11-03,7,4104,687.7,0
10474,2020-11-03,7,814913,375.7,0
1444,2020-11-03,7,86352,330.2,1
11328,2020-11-03,7,840712,61.022,0
1598,2020-11-03,7,193105,687.7,0
436,2020-11-03,7,8432,557.7,1
1360,2020-11-03,7,72483,369.2,0
86,2020-11-03,7,1635,830.7,0
1108,2020-11-03,7,46088,707.2,0
310,2020-11-03,7,4535,1032.2,0
198,2020-11-03,7,3923,492.7,1
660,2020-11-03,7,14035,466.7,0
1234,2020-11-03,17,55592,66.222,1
2032,2020-11-03,7,350076,167.70000000000002,0
870,2020-11-03,7,28901,213.2,0
842,2020-11-03,7,24128,213.2,0
604,2020-11-03,7,11817,362.7,0
30,2020-11-03,7,1108,499.2000000000001,0
1906,2020-11-03,17,325771,71.422,4
1836,2020-11-03,17,318834,59.8,0
800,2020-11-03,17,24118,74.672,4
786,2020-11-03,7,21449,908.7,0
11230,2020-11-03,17,838924,61.022,0
478,2020-11-03,17,8620,75.4,2
1332,2020-11-03,7,70019,356.2,0
10460,2020-11-03,17,812742,58.5,0
5379,2020-11-04,7,597016,232.7,0
661,2020-11-04,7,14035,466.7,0
1193,2020-11-04,7,52081,486.2,0
10867,2020-11-04,17,824705,78.0,6
675,2020-11-04,7,14037,460.2,0
10265,2020-11-04,17,808946,68.9,6
7059,2020-11-04,7,702074,305.552,0
6373,2020-11-04,17,661434,71.5,5
4021,2020-11-04,7,502825,128.70000000000002,0
1207,2020-11-04,7,55559,349.7,0
7045,2020-11-04,7,702000,129.987,0
8613,2020-11-04,7,753719,538.2,0
8949,2020-11-04,7,767725,343.2,1
1655,2020-11-04,7,216186,408.2,0
8473,2020-11-04,17,750483,72.15,2
5393,2020-11-04,7,598039,1279.2,0
2985,2020-11-04,7,443429,317.2,0
5421,2020-11-04,7,598064,427.7,0
7073,2020-11-04,17,702116,58.5,0
1851,2020-11-04,17,318837,59.8,1
9509,2020-11-04,7,786184,713.7,0
7017,2020-11-04,7,701851,232.7,0
10097,2020-11-04,7,805103,453.7,0
7031,2020-11-04,7,701852,440.7,0
4007,2020-11-04,7,502769,330.2,0
10979,2020-11-04,7,826433,291.2,0
9915,2020-11-04,7,800120,648.7,0
1991,2020-11-04,7,350059,830.7,0
9677,2020-11-04,7,791994,928.2,0
4035,2020-11-04,7,504273,1818.7,0
647,2020-11-04,7,14016,505.7000000000001,0
2999,2020-11-04,7,443431,219.7,0
4553,2020-11-04,7,547813,343.2,0
7087,2020-11-04,17,702118,58.5,1
9397,2020-11-04,17,783813,82.55,1
2971,2020-11-04,17,440880,65.0,1
3405,2020-11-04,7,480896,850.2,0
8543,2020-11-04,17,751047,63.05,2
5869,2020-11-04,7,624099,518.7,0
7003,2020-11-04,23,701214,48.607,2
2957,2020-11-04,7,440751,123.487,0
143,2020-11-04,7,2996,375.7,0
5883,2020-11-04,7,630969,973.7,0
5407,2020-11-04,7,598061,596.7,0
3587,2020-11-04,7,486148,219.7,0
10769,2020-11-04,7,824359,193.7,0
9901,2020-11-04,7,800119,116.272,0
7241,2020-11-04,7,705295,167.70000000000002,1
591,2020-11-04,7,10435,232.7,0
8963,2020-11-04,7,768945,908.7,0
9705,2020-11-04,7,792147,310.7,0
5253,2020-11-04,7,591592,908.7,0
2859,2020-11-04,7,440708,193.7,0
6317,2020-11-04,23,657693,39.247,19
7227,2020-11-04,7,704967,687.7,0
4105,2020-11-04,7,522247,310.7,0
3699,2020-11-04,7,488113,603.2,0
31,2020-11-04,7,1108,499.2000000000001,0
5267,2020-11-04,7,591594,1688.7,0
11161,2020-11-04,17,836236,63.7,1
6331,2020-11-04,7,658988,687.7,0
10727,2020-11-04,7,824356,206.7,0
7213,2020-11-04,7,704966,648.7,0
2873,2020-11-04,7,440719,388.7,0
1235,2020-11-04,17,55592,66.222,1
10503,2020-11-04,7,815702,71.5,0
605,2020-11-04,7,11817,362.7,0
5239,2020-11-04,7,590069,889.2,0
2845,2020-11-04,7,440704,465.45200000000006,0
2033,2020-11-04,7,350076,167.70000000000002,0
1249,2020-11-04,7,58116,798.2,0
5197,2020-11-04,17,589894,65.0,4
7297,2020-11-04,7,706875,141.70000000000002,0
2817,2020-11-04,7,440701,436.4620000000001,0
5925,2020-11-04,7,630976,252.2,0
10699,2020-11-04,7,821486,518.7,0
577,2020-11-04,7,10030,687.7,0
8347,2020-11-04,7,746873,141.70000000000002,0
10391,2020-11-04,23,812571,42.627,7
7283,2020-11-04,17,706822,67.522,5
1025,2020-11-04,7,34566,336.7,0
5281,2020-11-04,7,593298,265.2,0
4133,2020-11-04,7,522684,512.2,0
2831,2020-11-04,7,440703,305.552,0
1613,2020-11-04,17,206638,71.5,2
5211,2020-11-04,7,590001,778.7,0
7269,2020-11-04,17,706348,71.422,2
5911,2020-11-04,7,630974,245.7,0
10993,2020-11-04,7,826434,414.7,0
5225,2020-11-04,7,590067,310.7,0
4119,2020-11-04,7,522682,531.7,1
3433,2020-11-04,7,481372,408.2,0
7255,2020-11-04,7,705297,304.2,0
9355,2020-11-04,7,782632,219.7,0
5897,2020-11-04,7,630972,973.7,0
4091,2020-11-04,7,522123,1168.7,0
7199,2020-11-04,7,704958,908.7,0
1221,2020-11-04,7,55560,258.7,1
7157,2020-11-04,17,704070,84.422,2
4063,2020-11-04,7,506522,310.7,0
5337,2020-11-04,7,596152,50.687000000000005,2
7143,2020-11-04,17,702662,70.2,3
885,2020-11-04,7,28903,343.2,1
5351,2020-11-04,7,596156,129.987,1
2005,2020-11-04,7,350072,219.7,1
2929,2020-11-04,7,440749,258.7,0
10307,2020-11-04,7,810351,219.7,0
9691,2020-11-04,7,792124,1090.7,0
6359,2020-11-04,7,661248,1493.7,0
633,2020-11-04,7,14010,583.7,0
5365,2020-11-04,7,597015,232.7,0
3713,2020-11-04,7,488114,726.7,0
4049,2020-11-04,7,505495,648.7,0
7115,2020-11-04,17,702121,62.322,1
9383,2020-11-04,7,783476,882.7,0
2943,2020-11-04,7,440750,258.7,0
1641,2020-11-04,7,208677,388.7,0
11077,2020-11-04,17,832062,81.172,0
7101,2020-11-04,17,702119,68.9,3
7129,2020-11-04,17,702122,61.022,1
8375,2020-11-04,7,746875,897.0,0
2915,2020-11-04,7,440748,258.7,0
5323,2020-11-04,7,593432,323.7,0
10853,2020-11-04,17,824704,78.0,7
9369,2020-11-04,7,783066,154.70000000000002,1
2887,2020-11-04,7,440724,465.45200000000006,0
1627,2020-11-04,7,207398,349.7,0
1039,2020-11-04,7,37403,635.7,0
9593,2020-11-04,7,789069,505.7000000000001,0
8627,2020-11-04,7,753864,1948.7,0
5295,2020-11-04,7,593299,245.7,0
7185,2020-11-04,7,704184,778.7,0
227,2020-11-04,7,3954,648.7,0
8795,2020-11-04,17,759845,68.9,1
10111,2020-11-04,7,806886,908.7,0
2019,2020-11-04,7,350073,297.7,0
2901,2020-11-04,7,440728,325.832,0
5309,2020-11-04,7,593428,674.7,0
3419,2020-11-04,7,481371,479.7,0
8361,2020-11-04,7,746874,148.20000000000002,0
4077,2020-11-04,7,522120,908.7,0
9971,2020-11-04,17,801559,62.322,1
7171,2020-11-04,17,704071,84.422,3
619,2020-11-04,7,13254,1019.2,0
1753,2020-11-04,17,255352,83.122,5
6345,2020-11-04,7,658989,687.7,0
6989,2020-11-04,17,700395,55.25,1
703,2020-11-04,23,15272,26.377,4
5435,2020-11-04,7,598066,492.7,0
5659,2020-11-04,7,619580,323.7,0
3209,2020-11-04,7,467198,349.7,0
5799,2020-11-04,17,621334,53.3,0
3853,2020-11-04,7,497192,382.2,0
199,2020-11-04,7,3923,492.7,1
843,2020-11-04,7,24128,213.2,0
6681,2020-11-04,17,680319,75.4,3
8431,2020-11-04,17,749662,59.8,2
10055,2020-11-04,7,803380,167.70000000000002,0
8823,2020-11-04,7,762854,245.7,0
11091,2020-11-04,7,835931,544.7,0
773,2020-11-04,7,21442,752.7,0
6667,2020-11-04,7,678364,310.7,1
3223,2020-11-04,7,467200,440.7,0
10475,2020-11-04,7,814913,375.7,0
1109,2020-11-04,7,46088,707.2,0
6653,2020-11-04,7,676600,453.7,0
11287,2020-11-04,7,840709,61.022,0
1907,2020-11-04,17,325771,71.422,4
787,2020-11-04,7,21449,908.7,0
10419,2020-11-04,7,812669,778.7,0
3237,2020-11-04,7,467201,518.7,0
5673,2020-11-04,7,619582,161.20000000000002,1
3769,2020-11-04,7,490639,648.7,0
9635,2020-11-04,7,790005,395.2,0
6695,2020-11-04,17,680320,75.4,0
9943,2020-11-04,7,800766,291.2,0
6471,2020-11-04,7,668888,1298.7,0
5617,2020-11-04,7,610895,765.7,0
3167,2020-11-04,7,465608,564.2,0
6751,2020-11-04,17,681199,83.2,1
1123,2020-11-04,7,47726,310.7,0
1067,2020-11-04,7,37544,310.7,1
6737,2020-11-04,7,680520,427.7,0
45,2020-11-04,7,1172,453.7,0
759,2020-11-04,7,19076,798.2,0
3881,2020-11-04,7,498784,668.2,0
3755,2020-11-04,7,490628,635.7,0
9159,2020-11-04,7,778640,1558.7,0
3349,2020-11-04,7,476428,1558.7,0
11245,2020-11-04,17,840633,61.022,0
3181,2020-11-04,7,465610,518.7,0
1697,2020-11-04,7,232390,466.7,0
6723,2020-11-04,17,680322,76.05,1
6709,2020-11-04,17,680321,76.7,1
5631,2020-11-04,7,610896,557.7,0
9495,2020-11-04,7,786183,713.7,0
1921,2020-11-04,17,325774,70.2,7
10279,2020-11-04,17,808950,68.9,3
3195,2020-11-04,7,466690,616.2,0
9453,2020-11-04,17,783866,68.9,3
3867,2020-11-04,7,497851,479.7,0
5645,2020-11-04,7,619579,323.7,1
3839,2020-11-04,7,497191,479.7,0
3335,2020-11-04,7,472906,674.7,0
6639,2020-11-04,7,676461,544.7,0
9467,2020-11-04,7,785549,232.7,0
5715,2020-11-04,7,619647,635.7,0
9957,2020-11-04,7,800767,408.2,0
8557,2020-11-04,7,751897,239.2,0
5729,2020-11-04,7,619880,141.70000000000002,1
6569,2020-11-04,17,672801,67.522,2
11231,2020-11-04,17,838924,61.022,0
815,2020-11-04,17,24119,73.45,4
9621,2020-11-04,7,790004,564.2,0
3293,2020-11-04,17,471830,81.9,4
5743,2020-11-04,7,619881,141.70000000000002,0
3321,2020-11-04,7,472753,154.70000000000002,1
3797,2020-11-04,17,493549,70.772,6
6555,2020-11-04,7,671897,453.7,0
9481,2020-11-04,7,785613,258.7,3
9075,2020-11-04,7,775156,310.7,0
9089,2020-11-04,7,775384,557.7,0
10041,2020-11-04,7,803327,258.7,0
3783,2020-11-04,17,493533,70.772,4
6541,2020-11-04,7,671896,141.70000000000002,0
1725,2020-11-04,7,241026,388.7,0
3307,2020-11-04,17,471831,71.422,4
73,2020-11-04,7,1634,1168.7,0
1081,2020-11-04,7,37939,1038.7,0
5757,2020-11-04,7,620959,258.7,0
6527,2020-11-04,7,671484,453.7,0
6583,2020-11-04,17,672803,67.522,1
10965,2020-11-04,7,826421,284.7,0
3811,2020-11-04,7,496638,622.7,0
3279,2020-11-04,7,471089,200.2,1
6485,2020-11-04,7,668892,544.7,0
8571,2020-11-04,7,752709,388.7,0
6625,2020-11-04,7,674477,1038.7,0
3251,2020-11-04,7,470488,869.7,0
801,2020-11-04,17,24118,74.672,4
5687,2020-11-04,7,619584,161.20000000000002,2
5785,2020-11-04,17,621322,54.6,1
10713,2020-11-04,7,822412,648.7,0
8907,2020-11-04,7,764554,778.7,0
8459,2020-11-04,7,749668,986.7,0
3825,2020-11-04,7,496649,1168.7,0
11133,2020-11-04,17,836233,65.0,2
6611,2020-11-04,7,674270,453.7,0
1711,2020-11-04,7,232879,401.7,0
10895,2020-11-04,7,825637,453.7,0
3265,2020-11-04,7,471082,219.7,1
6499,2020-11-04,7,671482,414.7,0
10573,2020-11-04,17,818715,65.65,1
10755,2020-11-04,7,824358,232.7,0
6597,2020-11-04,7,674268,505.7000000000001,0
5701,2020-11-04,7,619585,180.7,1
5771,2020-11-04,7,620960,284.7,0
1095,2020-11-04,7,38044,213.2,0
8445,2020-11-04,7,749666,830.7,0
1893,2020-11-04,17,325766,71.422,5
6513,2020-11-04,7,671483,544.7,0
10405,2020-11-04,7,812668,778.7,0
6765,2020-11-04,7,683679,167.70000000000002,0
10601,2020-11-04,7,818889,258.7,0
10083,2020-11-04,17,803855,55.9,1
10909,2020-11-04,17,825830,68.9,1
10321,2020-11-04,7,810352,219.7,0
9663,2020-11-04,7,790007,362.7,0
6919,2020-11-04,7,695420,928.2,0
3055,2020-11-04,7,454712,440.7,0
6415,2020-11-04,7,662920,297.7,0
10489,2020-11-04,17,815289,71.5,24
8809,2020-11-04,17,759846,68.9,1
1165,2020-11-04,7,50227,1038.7,0
6905,2020-11-04,7,693490,161.20000000000002,0
3965,2020-11-04,7,501778,388.7,0
11147,2020-11-04,17,836234,65.0,3
3069,2020-11-04,7,454720,863.2,0
5505,2020-11-04,7,605410,687.7,0
3377,2020-11-04,7,477804,336.7,0
3951,2020-11-04,7,501441,590.2,0
213,2020-11-04,7,3928,479.7,0
1669,2020-11-04,17,224371,70.772,1
6891,2020-11-04,7,692838,583.7,0
1739,2020-11-04,7,242000,310.7,0
8403,2020-11-04,7,748131,213.2,0
5519,2020-11-04,7,605414,564.2,0
3083,2020-11-04,7,455674,349.7,0
1963,2020-11-04,7,330002,465.4,0
8935,2020-11-04,7,764560,167.70000000000002,1
6933,2020-11-04,7,695421,1064.7,0
1053,2020-11-04,7,37441,1948.7,0
6387,2020-11-04,7,662585,278.2,0
3013,2020-11-04,7,450365,375.7,0
5855,2020-11-04,17,623516,65.0,1
8389,2020-11-04,17,746915,72.722,2
3727,2020-11-04,7,488115,973.7,0
3993,2020-11-04,7,502344,622.7,0
3391,2020-11-04,7,477806,226.2,0
6975,2020-11-04,17,700392,48.75,0
1179,2020-11-04,7,50663,1493.7,0
5449,2020-11-04,7,598393,180.7,1
1977,2020-11-04,17,331738,70.2,1
3027,2020-11-04,23,452279,39.507000000000005,19
5463,2020-11-04,7,605403,648.7,0
6961,2020-11-04,7,700006,544.7,0
689,2020-11-04,7,14598,1064.7,0
3979,2020-11-04,7,502340,492.7,0
9411,2020-11-04,17,783814,62.322,0
871,2020-11-04,7,28901,213.2,0
8599,2020-11-04,7,752975,583.7,0
6947,2020-11-04,7,695424,1493.7,0
5477,2020-11-04,7,605404,720.2,0
3041,2020-11-04,7,453631,889.2,0
6401,2020-11-04,7,662913,297.7,0
5841,2020-11-04,17,623515,83.122,3
5491,2020-11-04,7,605407,518.7,0
3741,2020-11-04,7,488380,466.7,0
6877,2020-11-04,7,692795,388.7,0
11315,2020-11-04,7,840711,61.022,0
717,2020-11-04,7,16741,973.7,0
6807,2020-11-04,17,687798,61.75,2
10881,2020-11-04,17,824706,78.0,9
9439,2020-11-04,17,783816,56.55,4
3909,2020-11-04,7,499171,466.7,0
1683,2020-11-04,17,224374,72.15,3
10069,2020-11-04,7,803381,174.20000000000002,0
6793,2020-11-04,7,687243,206.7,0
745,2020-11-04,17,18098,81.9,12
6443,2020-11-04,7,664960,1558.7,0
3139,2020-11-04,7,462539,310.7,0
1137,2020-11-04,7,49019,375.7,0
5589,2020-11-04,7,609715,453.7,0
8417,2020-11-04,17,749661,59.8,1
157,2020-11-04,7,2999,583.7,0
5813,2020-11-04,7,621633,707.2,0
1935,2020-11-04,7,327386,531.7,0
9131,2020-11-04,7,778202,349.7,0
8921,2020-11-04,7,764559,128.70000000000002,3
3153,2020-11-04,17,463392,81.9,10
8893,2020-11-04,7,764104,258.7,0
6779,2020-11-04,7,687242,206.7,1
3895,2020-11-04,7,498787,1194.7,0
5603,2020-11-04,17,610642,74.10000000000001,4
8837,2020-11-04,7,762855,323.7,0
6457,2020-11-04,7,668887,440.7,0
10461,2020-11-04,17,812742,58.5,0
10657,2020-11-04,7,820437,947.7,0
3125,2020-11-04,7,459692,349.7,0
1865,2020-11-04,7,319790,297.7,0
9425,2020-11-04,17,783815,69.472,2
5533,2020-11-04,7,605416,1428.7,0
10027,2020-11-04,7,803324,557.7,1
3937,2020-11-04,7,500673,648.7,0
1151,2020-11-04,7,49020,375.7,0
6863,2020-11-04,7,692794,388.7,0
3097,2020-11-04,7,458375,349.7,0
5547,2020-11-04,17,605572,62.322,1
9929,2020-11-04,7,800765,609.7,0
6429,2020-11-04,17,663873,71.422,8
5827,2020-11-04,7,621643,1298.7,0
10951,2020-11-04,7,826414,882.7,0
6849,2020-11-04,7,692793,284.7,0
5561,2020-11-04,17,605573,62.322,1
857,2020-11-04,7,28288,245.7,1
1949,2020-11-04,7,327387,752.7,0
6835,2020-11-04,17,687911,67.60000000000001,1
3111,2020-11-04,7,459597,349.7,0
3923,2020-11-04,7,499173,349.7,0
8585,2020-11-04,7,752710,518.7,0
9607,2020-11-04,7,789088,375.7,0
3363,2020-11-04,7,476804,1753.7,0
6821,2020-11-04,7,687871,1428.7,0
731,2020-11-04,7,17771,343.2,0
5575,2020-11-04,7,609713,778.7,0
9649,2020-11-04,7,790006,1097.2,0
1263,2020-11-04,7,58118,440.7,0
185,2020-11-04,7,3678,1058.2,0
10629,2020-11-04,17,820163,61.1,2
8697,2020-11-04,7,758247,583.7,0
4777,2020-11-04,7,554958,465.4,0
8501,2020-11-04,17,750485,74.10000000000001,5
4413,2020-11-04,7,539481,129.987,0
7913,2020-11-04,17,737896,69.472,1
10545,2020-11-04,7,816985,837.2,0
6009,2020-11-04,7,637676,323.7,0
941,2020-11-04,7,31776,1818.7,0
2439,2020-11-04,7,414185,518.7,0
7899,2020-11-04,7,736506,648.7,0
381,2020-11-04,17,8220,76.622,10
115,2020-11-04,7,2992,479.7,0
4791,2020-11-04,17,556333,72.722,0
4805,2020-11-04,7,558803,388.7,0
7885,2020-11-04,7,736505,440.7,0
3531,2020-11-04,7,484594,118.937,3
1781,2020-11-04,7,304766,863.2,0
8263,2020-11-04,7,744990,1168.7,0
4399,2020-11-04,7,539110,687.7,0
2453,2020-11-04,17,415510,62.322,1
9103,2020-11-04,7,775830,1363.7,0
1529,2020-11-04,7,163831,531.7,0
7871,2020-11-04,7,736131,1058.2,0
101,2020-11-04,7,2715,1071.2,0
6177,2020-11-04,7,646280,564.2,0
7927,2020-11-04,17,737897,70.772,2
7857,2020-11-04,7,734218,674.7,0
2425,2020-11-04,7,414183,336.7,0
1403,2020-11-04,7,81158,1558.7,0
3545,2020-11-04,7,484595,162.76000000000002,2
10195,2020-11-04,7,806893,53.287000000000006,0
10797,2020-11-04,7,824372,323.7,0
4441,2020-11-04,17,539721,80.60000000000001,4
2397,2020-11-04,7,400778,648.7,0
1515,2020-11-04,7,143283,557.7,0
11049,2020-11-04,7,828568,928.2,0
7969,2020-11-04,7,739147,336.7,0
9845,2020-11-04,7,798049,310.7,1
6023,2020-11-04,7,639090,590.2,0
10363,2020-11-04,17,811961,72.15,1
7955,2020-11-04,17,738365,58.5,1
10685,2020-11-04,23,820884,40.547,5
4749,2020-11-04,7,553447,713.7,0
2411,2020-11-04,7,413694,512.2,0
4427,2020-11-04,17,539719,79.3,1
1809,2020-11-04,17,318634,58.5,1
7941,2020-11-04,17,738364,59.8,1
367,2020-11-04,17,8219,76.622,6
4763,2020-11-04,7,554957,466.7,0
9999,2020-11-04,7,801676,128.70000000000002,0
6163,2020-11-04,7,645575,94.887,0
9243,2020-11-04,7,781455,583.7,0
9019,2020-11-04,7,771789,1259.7,0
10937,2020-11-04,17,825833,68.9,2
2173,2020-11-04,7,374087,564.2,0
9789,2020-11-04,7,794096,88.387,0
395,2020-11-04,17,8221,66.222,1
2467,2020-11-04,17,418127,69.472,1
5995,2020-11-04,7,630983,123.487,0
3517,2020-11-04,7,484590,232.492,1
4357,2020-11-04,7,537306,64.98700000000001,0
7787,2020-11-04,7,732963,682.5,0
10811,2020-11-04,7,824373,479.7,0
7773,2020-11-04,17,731744,58.5,5
423,2020-11-04,17,8228,83.122,3
1543,2020-11-04,7,175401,252.2,0
6205,2020-11-04,7,654447,71.48700000000001,0
7311,2020-11-04,7,706876,141.70000000000002,0
9859,2020-11-04,7,798050,245.7,1
8683,2020-11-04,7,758246,518.7,0
9271,2020-11-04,7,781457,583.7,0
3643,2020-11-04,7,486211,427.7,0
4875,2020-11-04,7,559439,356.2,0
9145,2020-11-04,7,778631,778.7,0
9005,2020-11-04,7,769719,674.7,0
7759,2020-11-04,17,731743,58.5,4
4343,2020-11-04,7,536262,258.7,0
4889,2020-11-04,7,559442,356.2,0
171,2020-11-04,7,3052,336.7,0
7745,2020-11-04,17,731742,58.5,6
2537,2020-11-04,7,428070,466.7,0
10923,2020-11-04,17,825832,68.9,4
1361,2020-11-04,7,72483,369.2,0
2509,2020-11-04,7,419389,167.70000000000002,0
4819,2020-11-04,7,558805,908.7,0
4861,2020-11-04,7,558924,362.7,1
8753,2020-11-04,7,759529,707.2,0
3629,2020-11-04,7,486183,323.7,0
4385,2020-11-04,7,537861,232.7,0
9257,2020-11-04,7,781456,583.7,0
997,2020-11-04,7,33059,895.7,0
11021,2020-11-04,7,826976,206.7,0
10181,2020-11-04,7,806892,53.287000000000006,0
11189,2020-11-04,7,838914,544.7,0
2159,2020-11-04,7,374081,401.7,0
10237,2020-11-04,7,808261,297.7,0
2481,2020-11-04,17,418131,68.25,2
1389,2020-11-04,7,76072,304.2,0
7843,2020-11-04,7,734217,570.7,0
255,2020-11-04,7,4067,765.7,0
4833,2020-11-04,7,558809,1103.7,0
7829,2020-11-04,7,734216,817.7,0
9775,2020-11-04,7,794095,56.797,0
4847,2020-11-04,7,558923,687.7,0
6191,2020-11-04,7,646291,538.2,0
7815,2020-11-04,7,734215,648.7,0
2495,2020-11-04,7,419325,1058.2,0
4371,2020-11-04,23,537718,42.627,9
409,2020-11-04,17,8222,65.0,0
8277,2020-11-04,23,745828,43.277,29
1375,2020-11-04,7,72694,531.7,0
7801,2020-11-04,7,734214,336.7,0
2145,2020-11-04,7,374068,349.7,0
7731,2020-11-04,17,727317,53.3,0
353,2020-11-04,7,8124,583.7,0
6037,2020-11-04,7,639330,401.7,0
9201,2020-11-04,7,780444,128.70000000000002,0
6065,2020-11-04,7,642937,629.2,0
1459,2020-11-04,7,86354,278.2,1
8165,2020-11-04,17,742108,71.5,15
11203,2020-11-04,7,838915,518.7,0
1487,2020-11-04,7,91152,1298.7,0
9831,2020-11-04,17,795199,66.222,1
2285,2020-11-04,7,374281,440.7,0
3573,2020-11-04,7,484602,123.487,0
4623,2020-11-04,7,549365,62.400000000000006,0
8151,2020-11-04,7,740703,362.7,0
297,2020-11-04,7,4189,72.787,0
11035,2020-11-04,7,826977,206.7,0
983,2020-11-04,7,32970,557.7,0
4511,2020-11-04,7,545597,297.7,0
6121,2020-11-04,7,644397,1428.7,0
4637,2020-11-04,7,549366,128.70000000000002,0
2215,2020-11-04,7,374130,1123.2,0
2299,2020-11-04,7,374285,713.7,0
9565,2020-11-04,7,788687,583.7,0
8137,2020-11-04,7,740702,349.7,0
3601,2020-11-04,7,486153,180.7,1
8123,2020-11-04,7,739311,830.7,0
59,2020-11-04,7,1179,505.7000000000001,0
269,2020-11-04,7,4104,687.7,0
10783,2020-11-04,7,824371,323.7,0
4651,2020-11-04,7,549367,297.7,0
4525,2020-11-04,7,546370,544.7,0
8179,2020-11-04,17,742109,71.5,23
8725,2020-11-04,7,759395,700.7,0
10223,2020-11-04,7,808104,882.7,0
1473,2020-11-04,7,87596,713.7,0
8207,2020-11-04,17,742304,64.35000000000001,1
2243,2020-11-04,7,374174,531.7,0
1795,2020-11-04,17,318629,58.5,2
